Gene	mother_1	mother_3	mother_4	child_1_1	child_1_2	child_1_3	child_1_4	child_2_1	child_2_2	child_2_3	child_2_4	child_3_1	child_3_2	child_3_3	child_3_4	child_4_1	child_4_2	child_4_3	child_4_4	child_5_1	child_5_2	child_5_3	child_5_4	child_6_1	child_6_2	child_6_3	child_6_4	child_7_1	child_7_2	child_7_3	child_7_4	child_8_1	child_8_2	child_8_3	child_8_4	father_1	father_2	father_3	father_4
ENSOCUG00000022891	14.0846875267531	12.4652120791973	2.1807330313864	18.6722309669705	31.394177273656	18.0526172765312	19.0013835250738	17.5222023369172	22.6089777440401	16.538606476419	21.5237274085305	15.7582403719453	16.5166757860071	30.7547301049354	18.5369999955181	17.491779069131	25.6361648065064	22.8076456111492	16.9433852267962	24.2138672302555	33.3839161802403	24.0849812016697	27.134949854023	14.6757311679048	21.2765803022594	13.84350815934	11.4491113006997	18.3742550627025	10.9421679023379	17.573501772454	23.2968685715208	20.602466760033	30.9537863542076	21.7756651110238	11.9458801925468	5.79572425670939	10.235733695847	9.22780810842216	6.06871579870251
ENSOCUG00000021025	538.739297898306	570.906713227237	556.086923003533	543.361921138842	593.349950472099	587.838350067047	543.439568817112	524.904235223302	493.210662638504	544.39579651546	478.3050535229	473.497603557025	521.926954837826	643.175007846693	480.108299883919	461.264692489676	476.599609357324	505.02643853259	512.922480047558	451.992188298102	535.185906264477	527.862504669929	608.023876358663	414.010100315629	411.853804422307	441.014617076117	440.270370926905	479.93554223779	505.771316374728	449.674898295147	520.63436720703	476.698455033867	525.067931489892	519.646553785795	547.672661135223	556.389528644101	707.545091725427	643.178225157024	668.772481017017
ENSOCUG00000023898	4.69489584225103	14.9582544950368	14.1747647040116	51.3486351591689	29.3012321220789	40.6183888721952	41.8030437551624	58.6612860844619	89.5985414300847	46.8593850165206	82.1090341880979	45.0235439198439	36.3366867292157	33.4290544618863	31.5128999923808	37.5749328151702	34.9584065543269	21.7215672487135	38.5076936972641	52.8302557751028	43.8163899865654	30.1062265020872	42.2099219951469	34.758310660827	57.7507179632756	41.53052447802	14.5715962008905	40.4233611379456	52.2792466445031	38.248209740047	23.2968685715208	49.73009217939	76.8112476197004	70.2760101310313	39.513296021501	9.65954042784898	16.6330672557514	3.69112324336886	13.3511747571455
ENSOCUG00000037591	13421.5334890351	14306.3239032948	14202.023866904	11985.7050576984	13357.1759573648	12718.0688713162	12032.626117253	14154.130313808	11193.118722392	12654.7903888733	5380.13467704342	13542.3316186904	11868.8832198247	13149.6528631276	11776.5560971526	12235.8233806917	12346.1439147698	12644.1242954762	12196.1567477975	15543.8352547191	9493.55116375583	8576.26038956124	10135.406269549	10304.6805005799	8633.7323355097	9354.25622766832	6868.42595211973	13144.2071016549	10973.7786096113	11157.1061547115	9579.06461221184	14631.3035490648	12293.238928747	12155.7701467492	11531.4500412515	15725.7318165381	12911.0985905991	11955.5481852717	13744.4275409014
ENSOCUG00000026915	8.21606772393931	11.2186908712776	3.27109954707961	14.0041732252279	10.4647257578853	16.924328696748	10.4507609387906	15.2366976842758	49.4048032184579	19.2950408891555	39.0615793710368	14.2574555746172	16.5166757860071	18.7202704986564	13.9027499966386	9.71765503840609	8.15696152934295	13.0329403492281	7.70153873945283	22.0126065729595	25.0379371351802	26.0920629684756	17.0849684266071	11.586103553609	21.2765803022594	10.8770421251957	10.4082830006361	19.8441954677187	18.2369465038964	16.5397663740744	9.11616596276902	12.077308100709	30.9537863542076	17.8164532726558	5.51348316579084	11.5914485134188	3.83840013594264	3.69112324336886	2.427486319481
ENSOCUG00000030033	3.52117188168828	4.98608483167893	1.0903665156932	7.4688923867882	4.18589030315414	7.89802005848239	2.85020752876108	12.9511930316344	46.0553250341557	9.64752044457776	18.3350270517112	8.25431638530471	6.60667031440286	12.0344596062791	6.48794999843133	3.88706201536244	3.49584065543269	3.25823508730703	3.85076936972641	15.4088246010717	13.5622159482226	14.0495723676407	10.0499814274159	6.17925522859148	15.1975573587567	4.94411005690715	3.12248490019082	8.08467222758911	18.2369465038964	6.20241239027789	4.05162931678623	7.814728771047	14.9036749112851	3.95921183836796	13.7837079144771	3.86381617113959	1.27946671198088	1.84556162168443	2.427486319481
ENSOCUG00000026784	23.4744792112552	6.23260603959866	11.9940316726252	37.344461933941	46.0447933346955	37.2335231328456	24.701798582596	30.4733953685516	51.9169118566846	52.3722538419936	41.4531046386513	39.0204047305313	39.6400218864172	44.12635188969	40.7813999901398	37.5749328151702	33.7931263358494	24.9798023360206	27.7255394620302	30.8176492021433	64.6813375992156	46.1628806365337	33.1649387104725	16.9929518786266	30.3951147175135	19.7764402276286	19.7757377012085	47.7730631630266	41.3370787421653	51.6867699189824	34.438849192683	44.046653073174	51.5896439236794	44.5411331816395	35.8376405776404	5.79572425670939	7.67680027188528	13.8417121626332	14.564917916886
ENSOCUG00000021418	631.463490782764	669.381888652896	799.238656003117	513.486351591689	512.771562136382	546.091672615068	515.887562705755	540.902767791791	585.321312706815	603.659136389294	472.724827898466	518.521147476868	571.476982195847	711.370278948942	503.279549878316	527.992590420064	530.202499407292	532.178397593482	550.660019870877	536.37384682778	538.315648406375	496.752737284439	589.933909789315	546.864087730346	569.908400953377	617.024935102012	564.128938634474	481.405482642806	508.202909241914	519.968905384963	457.834112796844	535.664135760858	557.168154375737	523.605765624162	559.61854132777	439.509089467129	506.668817944429	457.699282177739	561.963082959853
ENSOCUG00000000122	282.867474495625	256.783368831465	342.375085927665	327.697653470332	321.26708076708	317.049090919079	323.023519926255	353.491386275199	323.224644785165	329.393912322012	271.836705418848	335.425402202837	377.68131964003	379.754058687029	317.909549923135	335.583020659624	358.90630729109	375.783113402744	344.258781653541	442.453392116486	412.082715349841	369.303045092269	351.749349959557	307.417947622426	352.583330723156	320.378331687583	315.370974919272	323.386889103565	340.423001406067	344.233887660423	340.336862610043	342.427206149514	324.441538453361	329.604385544133	323.457679059729	353.539179659273	378.722146746341	293.444297847825	322.855680490974
ENSOCUG00000009144	93.8979168450207	32.409551405913	21.807330313864	75.6225354162306	53.3701013652152	54.1578518295935	55.1040122227141	42.6627535159723	49.4048032184579	60.6415570802031	79.7175089204834	52.5274679064845	69.37003830123	41.4520275327391	25.9517999937253	42.7576821689868	31.4625658988942	29.3241157857633	44.6689246888264	49.1614880129429	66.7678323604806	49.1735032867424	39.1949275669221	24.7170209143659	33.4346261892648	25.7093722959172	17.6940811010813	32.3386889103565	46.2002644765377	33.0795327481487	31.4001272050933	45.467512849728	58.4682631135033	53.4493598179674	35.8376405776404	17.3871727701282	6.3973335599044	10.1505889192644	18.2061473961075
ENSOCUG00000039332	218.312656664673	189.471223603799	176.639375542299	220.332325410252	256.385781068191	231.299158855556	209.965287952066	231.597804800992	225.252407894325	184.681105653346	144.288691146075	217.613795612579	200.40233287022	256.735138267287	173.320949958094	176.861321698991	207.419878889006	209.613123950086	220.264007948351	217.924805072299	203.433239223339	163.577163994674	202.00462669106	186.150063761318	176.291665361578	193.80911423076	150.920103509223	188.887342044582	198.174818675675	212.949492066208	188.40076323056	182.580481287189	236.165925517288	207.858621514318	203.079963273296	222.169429840527	223.906674596654	225.158517845501	229.397457190955
ENSOCUG00000017126	456.578620658913	695.558834019211	905.004208025358	568.569432944252	567.188136077385	576.555464269215	526.338323644545	566.043318970846	576.947617246059	643.627435373974	524.54120869678	583.805286160642	672.779260350024	907.933119184833	595.037699856131	567.511054242916	523.210818096426	524.575849056432	526.015095904628	564.990235372627	620.732191476343	577.036007956671	533.654013795785	649.594205905679	671.732035257048	630.868443261352	639.068576239054	550.492681678568	666.256445609017	553.048438133112	518.608552548637	622.336582130652	596.146996451406	619.616652704585	641.401874953668	708.04431336133	665.322690230058	626.568170561864	621.436497787137
ENSOCUG00000023097	393.197526788524	240.578593128508	293.308592721471	218.465102313555	190.458008793513	171.499864127046	222.316187243364	249.12000713791	177.522343768018	183.302888446978	158.637842751762	204.106732436625	150.852305512199	248.712165196434	203.906999950699	200.831537460393	185.279554737933	185.719399976501	196.389237856047	224.528587044187	201.346744462074	173.612572828703	214.064604403959	219.363560614997	211.246047286719	215.563198481152	192.553235511767	190.357282449598	171.427297136627	204.67960887917	166.116801988235	191.81606983479	160.501114429225	196.970788958806	195.728652385575	253.079959209643	213.670940900807	202.088997574445	237.893659309138
ENSOCUG00000026069	269.956510929434	403.872871365993	403.435610806485	280.083464504558	310.802355009195	340.743151094526	316.373035692479	236.168814106275	324.062014331241	283.91274451186	235.963826404631	220.615365207235	278.581264923987	223.306083805401	220.590299946665	248.771968983196	269.179730468317	297.585471307376	260.312009393506	240.671165197691	256.638855635597	248.878139083921	234.164567258791	352.217548029714	399.695758535302	416.294066791582	388.228955923725	226.370822372495	279.633179726412	242.927818619217	210.684724472884	288.434534640462	245.337417770386	281.104040524125	271.998502845681	340.981777103069	461.887483025098	424.479172987419	385.97032479748
ENSOCUG00000024320	853.297319329125	764.117500454796	688.02127140241	667.532257069196	673.928338807816	522.397612439621	628.945794679944	639.941302739584	528.380183573677	570.581923436456	434.460423616634	559.792729403392	565.971423600512	734.102035983024	517.182299874955	515.68356070475	560.499785087709	486.563106371183	594.558790685758	817.40145740923	517.450700793724	447.579233997696	582.898922790123	538.367611791032	455.926720762702	525.064488043539	454.841967127795	549.022741273552	504.555519941135	536.508671759037	500.376220623099	610.259274029943	527.360804553167	627.535076381321	571.564421520317	718.669807831964	798.387228276069	835.116633812205	811.994173866396
ENSOCUG00000037839	10.5635156450648	13.7117332871171	19.6265972824776	7.4688923867882	13.6041434852509	9.02630863826559	9.50069176253692	11.4275232632069	14.2352822832845	11.025737650946	5.58022562443383	6.75353158797658	9.91000547160429	6.68581089237727	0.926849999775905	5.18274935381658	11.6528021847756	3.25823508730703	6.16123099156226	8.80504262918381	12.5189685675901	1.00354088340291	8.03998514193274	23.172207107218	16.7173130946324	23.7317282731543	20.8165660012721	8.08467222758911	2.43159286718619	7.23614778865754	6.07744397517934	16.339887430371	13.7572383796478	16.8266503130638	18.3782772193028	24.1488510696225	34.5456012234838	43.3706981095841	46.1222400701391
ENSOCUG00000013560	372.070495498394	463.70588934614	424.152574604656	248.340671860708	267.896979401865	274.174124887317	252.718400883482	287.211751348599	258.747189737347	261.861269209968	231.180775869402	315.915199837571	319.322398529472	328.941895904962	218.736599947114	269.502966398462	281.997812871571	279.122139145969	307.291395704168	481.342330395381	294.195761338368	322.136623572333	315.56941682086	390.837893208411	360.182109402535	393.551160529809	310.166833418954	269.734064320473	237.080304550654	257.400114196532	205.620187826901	321.114309501204	311.830736605351	293.971478998821	309.673971145252	327.45842050408	378.722146746341	402.332433527206	449.084969103986
ENSOCUG00000022167	1.17372396056276	2.49304241583946	1.0903665156932	8.40250393513673	4.18589030315414	7.89802005848239	1.90013835250738	8.3801837263517	11.7231736450578	1.37821720636825	11.1604512488677	3.75196199332032	11.0111171906714	12.0344596062791	5.56109999865543	16.1960917306768	1.16528021847756	8.68862689948542	6.93138486550754	11.0063032864798	4.17298952253004	6.02124530041744	7.03498699919115	3.86203451786967	6.07902294350269	5.93293206828857	6.24496980038163	5.14479141755671	4.86318573437238	6.20241239027789	4.05162931678623	9.946018435878	4.58574612654928	10.8878325555119	2.75674158289542	0	1.27946671198088	0	2.427486319481
ENSOCUG00000014005	140.846875267531	162.047757029565	149.380212649969	132.572839865491	142.320270307241	137.65120673355	117.808577855458	134.844774505841	138.165975102467	135.065286224089	92.4723103477607	142.574555746172	134.335629726191	185.865542808088	131.612699968178	126.977359168506	115.362741629279	117.296463143053	115.523081091792	154.821999563149	129.362675198431	113.400119824528	151.75471955398	120.495476957534	139.817527700562	155.245055786884	111.368628106806	80.111752073383	106.990086156192	103.373539837965	101.290732919656	105.143623464996	142.158129923028	103.929310757159	99.2426969842351	94.66349619292	76.7680027188528	98.7375467601171	54.6184421883226
ENSOCUG00000025760	4.69489584225103	12.4652120791973	9.81329864123882	20.5394540636676	50.2306836378496	36.1052345530624	32.3023519926255	36.568074442262	40.1937382116268	53.7504710483618	32.6841786573982	27.7645187505704	35.2355750101486	24.0689192125582	38.927699990588	22.6745284229476	24.4708845880289	31.4962725106346	32.3464627057019	19.8113459156636	31.2974214189753	24.0849812016697	25.1249535685398	10.8136966500351	10.6382901511297	9.88822011381429	17.6940811010813	26.4589272902916	29.1791144062343	37.2144743416673	37.4775711802726	34.100634637296	32.1002228858449	26.7246799089837	28.4863296899193	0.965954042784898	7.67680027188528	7.38224648673773	2.427486319481
ENSOCUG00000024733	400.239870551901	290.439441445298	366.363149272916	311.826257148408	312.895300160772	337.358285355176	321.123381573748	294.068265306523	223.577668802174	250.835531559022	174.581344535859	285.899503891008	266.469036014249	327.604733726486	205.760699950251	259.137467690829	279.667252434615	292.155079495197	338.097550661979	399.161932522999	312.974214189753	260.920629684756	278.384485539421	315.142016658165	291.793101288129	322.355975710346	299.758550418318	277.083766345554	282.064772593598	287.378440749542	230.942871056815	299.801412852894	259.094656150034	310.798129311885	301.403746396566	333.25414476079	341.617612098895	345.120023254989	382.329095318258
ENSOCUG00000000967	1968.33508186375	2106.62084138435	1840.53867849012	1658.09410986698	2015.50618096872	1951.93924302493	1698.7236871416	1666.13289177556	1804.53137179283	1872.99718345445	951.029881421366	1553.31226523461	1968.78775369205	2620.83786981189	1522.81454963181	1438.2129456841	1867.94419021954	1650.83911090223	1623.48436627666	1252.5173140014	1619.11993474165	1391.91120527983	1559.75711753495	1502.3314274513	1700.60666844488	1569.26053206233	1333.30105238148	1381.74398071523	1576.88797437025	1535.09706659378	1385.65722634089	1421.57020644228	1676.09020925376	1471.83700091329	1561.23464977977	1645.01973486268	2255.69981322229	1928.61189466023	1991.75252513416
ENSOCUG00000014971	4.69489584225103	9.97216966335786	8.72293212554562	3.7344461933941	17.7900337884051	23.6940601754472	9.50069176253692	6.09467907371033	6.69895636860446	9.64752044457776	6.37740071363867	3.00156959465626	11.0111171906714	24.0689192125582	12.0490499970868	4.53490568458951	11.6528021847756	4.34431344974271	8.47169261339811	6.60378197188785	15.6487107094876	10.0354088340291	9.04498328467433	4.63444142144361	16.7173130946324	15.8211521821029	7.28579810044524	3.67485101254051	1.2157964335931	0	10.1290732919656	5.683439106216	2.29287306327464	9.8980295959199	6.43239702675598	2.89786212835469	12.7946671198088	11.0733697301066	6.06871579870251
ENSOCUG00000011841	79.8132293182676	82.2703997227023	112.3077511164	77.4897585129276	82.6713334872942	63.1841604678591	84.5561566865786	56.3757814318205	66.1521941399691	74.4237291438856	65.3683573147964	66.0345310824377	85.8867140872372	104.298649921085	71.3674499827447	55.7145555535283	50.1070493945353	54.3039181217839	59.3018482937868	99.7904831307498	82.4165430699682	87.3080568560528	86.4298402757769	71.061435128802	88.145832680789	106.792777229194	129.062709207887	53.6528247830914	51.06345021091	70.2940070898161	56.7228104350072	60.386540503545	53.882516986954	58.3983746159274	67.0807118504552	67.6167829949429	92.1216032626234	83.0502729757994	108.023141216905
ENSOCUG00000031152	3.52117188168828	7.47912724751839	14.1747647040116	12.1369501285308	7.32530803051974	16.924328696748	1.90013835250738	10.6656883789931	7.53632591468002	6.89108603184126	4.783050535229	11.255885979961	7.70778203347	8.02297307085272	6.48794999843133	7.77412403072487	13.9833626217308	9.7747052619211	6.16123099156226	13.2075639437757	10.4324738063251	9.03186795062616	8.03998514193274	9.26888284288721	12.1580458870054	19.7764402276286	11.4491113006997	4.40982121504861	3.64738930077929	9.30361858541683	5.06453664598279	11.366878212432	6.87861918982391	10.8878325555119	6.43239702675598	14.4893106417735	11.5152004078279	14.7644929734755	8.49620211818352
ENSOCUG00000025070	9.38979168450207	9.97216966335786	4.36146606277281	9.33611548348525	6.2788354547312	11.282885797832	4.75034588126846	9.14201861056549	7.53632591468002	8.26930323820951	7.1745758028435	5.25274679064845	5.50555859533572	5.34864871390182	6.48794999843133	9.06981136917902	6.99168131086539	6.51647017461406	8.47169261339811	6.60378197188785	8.34597904506007	5.01770441701453	2.00999628548318	12.358510457183	10.6382901511297	14.8323301707214	10.4082830006361	3.67485101254051	1.2157964335931	6.20241239027789	5.06453664598279	5.683439106216	4.58574612654928	6.92862071714393	0.91891386096514	5.79572425670939	14.0741338317897	17.5328354060021	13.3511747571455
ENSOCUG00000002134	23.4744792112552	17.4512969108762	17.4458642510912	46.6805774174263	28.2547595462904	32.7203688137128	25.6518677588497	51.8047721265378	92.1106500683114	37.2118645719428	74.1372832960495	35.268442737211	29.7300164148129	45.4635140681654	22.2443999946217	30.4486524536724	36.1236867728045	31.4962725106346	34.6569243275377	46.960227355647	50.0758742703604	33.1168491522959	42.2099219951469	32.4410899501052	86.6260769449134	43.5081685007829	26.0207075015901	30.8687485053403	47.4160609101308	38.248209740047	26.3355905591105	30.548485195911	52.7360804553167	37.6125124644956	33.9998128557102	10.6254944706339	16.6330672557514	15.6872737843177	23.0611200350695
ENSOCUG00000024732	410.803386196965	360.244629088803	367.453515788609	427.594089143625	398.706051375431	409.568754461301	374.327255443955	404.534323517523	335.785187976299	403.817641465898	289.374557381355	321.16794662822	313.816839934136	472.018249001835	342.934499917085	345.30067569803	287.824213963958	303.015863119554	318.843703813347	322.851563070073	365.136583221378	359.26763625824	392.954273811963	313.597202851017	300.911635703383	314.445399619294	291.431924017809	322.651918901056	318.538665601391	341.132681465284	281.588237516643	329.639468160528	268.266148403133	291.991873079637	296.80917709174	466.555802665106	383.840013594264	404.17799514889	470.932345979315
ENSOCUG00000008132	374.41794341952	378.942447207599	504.839696765953	402.386577338215	473.005604256417	417.466774519784	398.078984850297	470.052123559909	420.35951212993	468.593850165206	349.959864160922	414.966996461228	434.939129031522	455.97230286013	372.593699909914	376.397171820929	350.749345761747	335.598213992624	396.629245081821	361.740501348968	405.823231066046	364.285340675255	482.399108515964	514.42299778024	547.112064915242	484.5227855769	450.678653927541	360.13539922897	395.133840917756	382.48209740047	379.840248448709	436.914381290355	384.056238098502	435.513302220475	470.483896814151	409.564514140797	374.883746610398	359.884516228464	429.665078548138
ENSOCUG00000005545	339.206224602637	236.839029504749	285.676027111619	199.792871346584	210.340987733495	210.989964419458	198.564457837022	195.791565242944	195.944473781681	239.809793908076	169.79829400063	204.106732436625	232.334572723167	276.792570944419	193.711649953164	167.791510329812	219.072681073782	203.096653775472	211.022161461007	305.975231364137	254.552360874332	186.658604312941	209.039613690251	196.191353507779	196.048489927962	228.41788462911	195.675720411958	173.452967791912	203.038004410047	236.725406228939	201.568558510115	166.951023745095	170.819043213961	209.838227433502	180.107116749167	291.718120921039	324.984544843144	348.811146498358	305.863276254607
ENSOCUG00000008998	2.34744792112552	0	3.27109954707961	6.53528083843968	3.1394177273656	2.2565771595664	4.75034588126846	12.1893581474207	6.69895636860446	6.89108603184126	9.566101070458	9.00470878396877	3.30333515720143	4.01148653542636	2.78054999932771	9.71765503840609	11.6528021847756	3.25823508730703	10.782154235234	16.8763317059356	12.5189685675901	4.01416353361163	5.02499071370796	5.40684832501754	4.55926720762702	4.94411005690715	0	7.34970202508101	9.72637146874477	7.23614778865754	8.10325863357246	12.077308100709	3.43930959491196	0	4.5945693048257	0	2.55893342396176	1.84556162168443	2.427486319481
ENSOCUG00000009001	446.015105013848	459.966325722381	570.261687707545	359.440446114182	476.145021983783	408.440465881518	427.531129314161	391.583130485888	370.954708911472	445.164157656945	339.596588001259	392.455224501306	440.444687626857	473.355411180311	348.49559991574	387.41051419779	362.402147946523	361.664094691081	448.9997085101	468.134766451606	432.947662962491	360.271177141643	443.204180949042	393.927520822707	439.20940766807	427.171108916777	448.596997327414	340.291203761251	419.449769589618	404.190540766442	333.246511305667	383.63213966958	417.302897515984	436.503105180067	426.376031487825	343.879639231424	405.590947697939	403.255214338048	446.657482784505
ENSOCUG00000012131	2.34744792112552	0	0	11.2033385801823	7.32530803051974	5.64144289891599	4.75034588126846	6.85651395792412	7.53632591468002	5.51286882547301	9.566101070458	6.00313918931251	6.60667031440286	2.67432435695091	8.34164999798314	10.3654987076332	4.66112087391026	4.34431344974271	6.16123099156226	5.13627486702389	6.25948428379505	8.02832706722325	16.0799702838655	8.49647593931328	1.51975573587567	7.91057609105143	3.12248490019082	4.40982121504861	8.51057503515167	8.26988318703719	6.07744397517934	7.10429888277	6.87861918982391	7.91842367673592	5.51348316579084	9.65954042784898	3.83840013594264	6.45946567589551	8.49620211818352
ENSOCUG00000021629	251.17692756043	205.675999306756	173.368275995219	234.33649863548	236.502802128209	231.299158855556	210.91535712832	223.217621074641	188.408147867001	234.296925082603	226.397725334173	148.577694935485	204.806779746489	213.945948556073	177.028349957198	185.283289398943	213.246279981394	179.202929801887	196.389237856047	189.308416527452	253.5091134937	224.793157882251	250.244537542656	183.832843050596	214.28555875847	187.876182162472	184.226609111258	180.802669816993	200.606411542861	199.510931887272	194.478207205739	157.005005309217	212.090758352904	168.266503130638	192.971910802679	92.7315881073502	87.0037364146999	107.042574057697	109.236884376645
ENSOCUG00000017171	0	1.24652120791973	1.0903665156932	0.933611548348526	1.04647257578853	1.1282885797832	0.950069176253692	0.761834884213791	0.837369546075558	1.37821720636825	0.797175089204834	0.750392398664064	1.10111171906714	2.67432435695091	0	0.647843669227073	0	2.17215672487135	0.770153873945283	0.733753552431984	3.12974214189753	3.01062265020872	3.01499442822478	6.95166213216541	12.1580458870054	31.6423043642057	11.4491113006997	2.2049106075243	2.43159286718619	2.0674707967593	2.02581465839311	1.420859776554	2.29287306327464	0	3.67565544386056	3.86381617113959	5.11786684792352	11.0733697301066	1.2137431597405
ENSOCUG00000033836	248.829479639305	143.349938910769	150.470579165662	134.440062962188	115.111983336739	138.779495313333	130.159477146756	137.892114042696	110.532780081974	113.013810922197	117.981913202315	124.565138178235	79.2800437728343	97.6128390287081	90.8312999780387	112.724798445511	124.684983377099	111.866071330875	110.132003974175	213.522283757707	129.362675198431	117.41428335814	137.684745555598	127.447139089699	118.540947398303	112.725709297483	133.226022408141	120.535113211329	127.658625527275	99.2385982444462	90.1487522984936	134.271248884353	102.032851315721	129.664187706551	130.48576825705	122.676163433682	145.85920516582	167.023326762441	183.275217120816
ENSOCUG00000001499	32.8642708957572	28.6699877821538	20.7169637981708	50.4150236108204	53.3701013652152	40.6183888721952	45.6033204601772	66.2796349265998	83.7369546075558	64.7762086993078	53.4107309767238	39.0204047305313	53.95447423429	54.8236493174936	36.1471499912603	49.8839625304846	53.602890049968	34.7545075979417	40.0480014451547	71.1740945859024	68.8543271217456	56.1982894705627	53.2649015653044	23.944614010792	68.3890081144053	33.6199483869686	27.0615358016537	44.0982121504861	51.06345021091	66.1590654962975	44.5679224846485	41.915363408343	59.6146996451406	38.6023154240876	56.9726593798387	17.3871727701282	65.2528023110249	29.5289859469509	13.3511747571455
ENSOCUG00000017789	210.096588940734	181.992096356281	287.856760143005	188.589532766402	158.017358944069	126.368320935718	218.515910538349	190.458721053448	178.359713314094	221.892970225289	277.416931043282	306.910491053602	333.636850877344	252.723651731861	203.906999950699	149.651887591454	216.742120636827	237.851161373413	191.768314612375	302.306463601977	453.812610575141	281.994988236217	424.109216236952	217.818746807849	357.142597930783	297.63542542581	609.925383837273	190.357282449598	181.153668605371	166.431399139123	149.91028472109	133.560818996076	222.40868713764	218.74645406983	198.48539396847	333.25414476079	386.398947018226	414.328584068155	314.35947837279
ENSOCUG00000017794	34.03799485632	13.7117332871171	20.7169637981708	40.1452965789866	21.9759240915592	41.7466774519784	22.8016602300886	38.8535790949033	41.0311077577023	28.9425613337333	51.0192057091094	32.2668731425548	31.9322398529471	30.7547301049354	38.0008499908121	46.6447441843492	26.801445024984	39.0988210476844	41.5883091930453	58.7002841945587	28.1676792770777	50.1770441701453	50.2499071370796	33.2134968536792	42.5531606045189	25.7093722959172	35.3881622021626	34.5435995178808	26.7475215390481	34.1132681465284	27.348497888307	45.467512849728	32.1002228858449	39.5921183836796	52.378090075013	68.5827370377278	56.2965353271587	71.9769032456928	63.1146443065061
ENSOCUG00000022952	845.081251605186	785.308360989431	732.726298545832	1046.5785456987	889.501689420254	987.252507310299	847.461705218293	1027.7152588044	1208.32425498703	1028.15003595072	714.268879927531	965.004624681987	973.382759655354	1190.07433884315	856.409399792936	823.40930358761	755.101581573462	767.857402242024	820.213875751726	1179.1419587582	742.792135010346	761.687530502806	816.058491906173	860.461290581363	969.604159488679	857.308683867699	672.375081841089	854.770345516922	801.20984973785	797.009992150709	597.615324225969	895.14165922902	893.074058145472	813.618032784615	780.157867959404	797.878039340326	797.107761564088	766.830853809881	866.612616054719
ENSOCUG00000006419	93.8979168450207	16.2047757029565	33.8013619864893	68.1536430294424	54.4165739410038	59.7992947285095	61.75449645649	102.847709368862	64.477455047818	82.6930323820951	52.613555887519	84.7943410490393	56.1566976724243	66.8581089237727	39.8545499903639	89.4024263533361	57.0987307054007	59.7343099339623	80.8661567642547	120.335582598845	67.8110797411131	47.1664215199366	75.3748607056194	74.1510627430977	51.6716950197729	62.29578671703	35.3881622021626	81.5816924783992	51.06345021091	48.5855637238435	58.7486250934003	79.568147487024	56.1753900502286	61.3677834947034	67.9996257114203	73.4125072516523	53.737601903197	68.285780002324	63.1146443065061
ENSOCUG00000006423	105.635156450648	108.447345089017	100.313719443775	135.373674510536	105.693730154642	111.700569398537	95.0069176253692	102.085874484648	111.370149628049	117.148462541301	74.1372832960495	92.2982650356799	104.605613311379	106.972974278036	88.9775999784869	86.1632080072007	74.5779339825641	89.0584257197255	88.5676955037075	98.3229760258858	102.238243301986	102.361170107096	81.404849562069	117.405849343238	94.2248556242917	112.725709297483	95.7562036058517	88.1964243009722	106.990086156192	107.508481431483	81.0325863357246	113.66878212432	94.0077955942602	97.000690040015	111.188577176782	85.9699098078559	87.0037364146999	84.8958345974839	92.2444801402782
ENSOCUG00000000014	1482.41336219076	802.759657900307	715.280434294741	1160.47915459722	694.857790323587	670.20341639122	684.999876078912	1126.7537937522	1033.31401985724	763.532332328012	1355.99482673742	1060.30445931232	986.59610028416	1119.20474338396	766.504949814673	866.814829425824	646.730521255048	680.97113324717	855.640953953209	1056.60511550206	1119.40443941868	1082.82061319174	1299.46259856488	750.00710337029	875.379303864388	622.9578671703	824.336013650375	846.685673289333	809.720424773002	723.614778865754	727.267462363128	794.971044981963	824.287866247232	734.433796017256	679.996257114203	668.44019760715	684.514690909771	586.888595695649	769.513163275479
ENSOCUG00000000015	7615.12105613118	9122.0421995566	8628.07023868031	7091.7133212554	9704.98666786286	9514.85759331172	8220.9485821232	7382.94186291585	9279.72930960933	10529.5794566534	5567.47082300656	7467.1547591061	9345.13515972284	13848.9886824703	7731.7826981306	7764.40637568647	8423.81069937431	8166.22320715386	7269.48241616952	5123.80105663254	6861.43802242001	6666.52208844551	6656.10269937756	5748.25217639722	7101.81855374702	6311.65089864766	5207.26398521822	7418.78922411677	8361.03207381972	8208.89279853279	7022.48651331973	7587.39120679836	8390.76897505354	8332.16131384537	8076.33392402261	8766.03293827295	9128.99498998358	8472.05062434238	8518.04949505885
ENSOCUG00000006427	199.533073295669	185.73165998004	196.265972824776	141.908955348976	172.667975005108	171.499864127046	167.21217502065	151.605141958544	154.913366023978	155.738544319612	145.08586623528	156.081618922125	187.188992241414	173.831083201809	145.515449964817	159.36954262986	186.44483495641	157.481362553173	146.329236049604	176.100852583676	145.011385907919	144.509887210018	194.969639691869	160.660635943378	156.534840795194	179.96560607142	180.063295911004	129.354755641426	124.011236226496	160.228986748845	128.639230807963	142.0859776554	157.061804834313	144.51123210043	169.080150417586	145.85906046052	147.138671877801	174.405573249179	225.756227711733
